REGIAO:;S
UF:;RS
ESTACAO:;SANTA ROSA
CODIGO (WMO):;A810
LATITUDE:;-27,89055555
LONGITUDE:;-54,47999999
ALTITUDE:;272,84
DATA DE FUNDACAO:;15/11/06
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/01/01;1500 UTC;0;978,2;978,6;978,2;3044,6;32,7;18,3;33,4;31,8;20,6;17,5;49;40;42;346;8,4;3,3;
2025/01/01;1600 UTC;0;977,5;978,2;977,5;3102,9;34,1;15,1;34,6;32,4;19,3;13,6;45;29;32;337;8,4;3,1;
2025/01/01;1700 UTC;0;976,6;977,5;976,6;3786,4;35,4;15,3;36;34;16,9;12,3;34;26;30;308;8,5;3,5;
2025/01/01;1800 UTC;0;976,4;976,7;976,2;2945,6;34,7;15,4;36,1;34,5;16,3;13,8;33;27;32;311;8,7;3,6;
2025/01/01;1900 UTC;0;975,2;976,4;975,2;2371,1;35,6;14,6;36,2;34,7;15,8;13,7;32;27;29;278;8,4;3;
2025/01/01;2000 UTC;0;974,6;975,2;974,4;1567,4;34,4;13,5;36,3;34,4;14,8;13,5;30;26;28;262;7,1;2,9;
2025/01/01;2100 UTC;0;974,6;974,6;974,4;972,7;34,6;14,1;36;34,4;14,9;12,9;30;25;29;256;6;2,2;
2025/01/01;2200 UTC;0;974,5;974,6;974,3;433,2;33,2;16,4;34,7;33,2;17;14;38;29;37;213;7,3;2;
2025/01/01;2300 UTC;0;975,4;975,5;974,5;61,1;28,3;18,3;33,1;28,3;18,8;15,8;55;36;54;165;10,6;2,7;
2025/01/02;0000 UTC;0;976,6;976,6;975,3;1,6;28,2;17,6;28,3;27,6;18,3;17,6;56;53;53;202;5,4;1,2;
2025/01/02;0100 UTC;0;977,9;977,9;976,6;;27,6;18,6;28,7;27,6;18,7;17,7;58;52;58;52;6,2;1,1;
2025/01/02;0200 UTC;0;977,8;978,1;977,5;;27,1;19,3;27,8;27,1;19,3;18,5;62;57;62;95;3,8;1,6;
2025/01/02;0300 UTC;0;977,5;977,8;977,4;;26,1;19,1;27,1;26,1;19,4;19;66;62;65;82;4,1;2,2;
2025/01/02;0400 UTC;0;976,8;977,5;976,8;;25,3;18,7;26,2;25,3;19,1;18,6;67;64;67;113;4,5;1,2;
2025/01/02;0500 UTC;;;;;;;;;;;;;;;;;;
2025/01/02;0600 UTC;0;976,6;976,6;976,4;;23,9;19,3;24,5;23,7;19,7;18,7;78;70;75;234;2,3;,8;
2025/01/02;0700 UTC;,2;976,3;976,7;976;;22,8;20,9;24,1;22,8;21;19,3;89;75;89;225;3,6;,6;
2025/01/02;0800 UTC;0;977,1;977,1;976,3;,4;22,8;20,7;22,9;22,6;20,9;20,4;89;86;88;172;2,1;,7;
2025/01/02;0900 UTC;0;977,3;977,3;976,8;2,9;22,5;20,1;22,9;22,5;21;20;90;85;86;125;2,6;,6;
2025/01/02;1000 UTC;0;977,8;977,8;977,3;105,8;23,6;20,1;23,6;22,4;20,3;19,8;87;81;81;89;2,4;1,4;
2025/01/02;1100 UTC;0;978,4;978,4;977,8;1012,4;25,5;19,7;25,5;23,6;20,6;19,3;81;70;70;322;5;2,8;
2025/01/02;1200 UTC;0;978,5;978,7;978,4;1822,9;26,7;20,3;26,9;25,5;20,7;19,7;72;67;68;278;6,5;3,3;
2025/01/02;1300 UTC;0;978,2;978,6;978,2;2440,4;28,7;20,9;28,7;26,7;21,2;20,3;69;62;62;297;5,6;2,5;
2025/01/02;1400 UTC;0;977,8;978,2;977,8;2852,6;30,8;19,9;30,9;28,6;21,2;19,5;63;51;52;294;6,3;2,2;
2025/01/02;1500 UTC;0;977,4;977,8;977,3;3447;33,4;17,2;33,4;30,8;20;16,2;52;36;38;276;7,5;3,4;
2025/01/02;1600 UTC;0;976,9;977,4;976,9;3471,4;33,7;14,7;34,3;33,2;17;14,6;38;31;32;254;7,8;3,6;
2025/01/02;1700 UTC;0;976,2;976,9;976,2;2698,4;33,9;14,1;34,9;33,2;16,5;13,6;36;29;30;247;9,1;3,5;
2025/01/02;1800 UTC;0;975,6;976,3;975,5;3558,9;35;12,4;35,7;33,9;14,8;11,9;31;24;26;257;9,4;4,6;
2025/01/02;1900 UTC;0;975;975,6;974,9;2748;35,2;14,6;35,7;34,7;15,2;12,1;31;25;29;245;10,5;4,3;
2025/01/02;2000 UTC;0;974,7;975;974,6;2212,9;35,1;14,8;35,5;34,7;15;13,7;30;28;30;241;9,3;3,5;
2025/01/02;2100 UTC;0;975;975;974,6;1418,6;33,9;15,4;35,1;33,7;15,7;13,8;34;29;33;243;8,9;4;
2025/01/02;2200 UTC;0;975,1;975,2;974,9;628,5;32,4;15,8;33,9;32,4;15,8;15,2;37;33;37;244;9,6;3,5;
